Total number of parameters: 5,364,256
{'epoch': 1, 'train_loss': 0.03297473738839229, 'self': '0.00396', 'value': '0.02902', 'val_loss': 0.01830814246347815, 'val_self': '0.00003', 'val_value': '0.01828', 'lr': '0.00040', 'step': 3000}
{'epoch': 37, 'train_loss': 0.004691264181320245, 'self': '0.00000', 'value': '0.00469', 'val_loss': 0.004376739259240538, 'val_self': '0.00000', 'val_value': '0.00438', 'lr': '0.00029', 'step': 111000}
{'epoch': 38, 'train_loss': 0.004601569018714751, 'self': '0.00000', 'value': '0.00460', 'val_loss': 0.004329400970581461, 'val_self': '0.00000', 'val_value': '0.00433', 'lr': '0.00029', 'step': 114000}
{'epoch': 39, 'train_loss': 0.004563043960292513, 'self': '0.00000', 'value': '0.00456', 'val_loss': 0.004285384006282986, 'val_self': '0.00000', 'val_value': '0.00429', 'lr': '0.00028', 'step': 117000}
{'epoch': 40, 'train_loss': 0.004651662269529576, 'self': '0.00000', 'value': '0.00465', 'val_loss': 0.0041913327829698555, 'val_self': '0.00000', 'val_value': '0.00419', 'lr': '0.00028', 'step': 120000}
{'epoch': 41, 'train_loss': 0.004408774312430372, 'self': '0.00000', 'value': '0.00441', 'val_loss': 0.004166253353850764, 'val_self': '0.00000', 'val_value': '0.00417', 'lr': '0.00028', 'step': 123000}
{'epoch': 42, 'train_loss': 0.004368735873761276, 'self': '0.00000', 'value': '0.00437', 'val_loss': 0.0041207125139437984, 'val_self': '0.00000', 'val_value': '0.00412', 'lr': '0.00027', 'step': 126000}
{'epoch': 43, 'train_loss': 0.004310347557300702, 'self': '0.00000', 'value': '0.00431', 'val_loss': 0.004165339775070487, 'val_self': '0.00000', 'val_value': '0.00417', 'lr': '0.00027', 'step': 129000}
{'epoch': 44, 'train_loss': 0.004268920941200728, 'self': '0.00000', 'value': '0.00427', 'val_loss': 0.004052575429057946, 'val_self': '0.00000', 'val_value': '0.00405', 'lr': '0.00027', 'step': 132000}
{'epoch': 45, 'train_loss': 0.004241168223321438, 'self': '0.00000', 'value': '0.00424', 'val_loss': 0.004011284877721709, 'val_self': '0.00000', 'val_value': '0.00401', 'lr': '0.00027', 'step': 135000}
{'epoch': 46, 'train_loss': 0.00416243428682598, 'self': '0.00000', 'value': '0.00416', 'val_loss': 0.0039404973208324095, 'val_self': '0.00000', 'val_value': '0.00394', 'lr': '0.00026', 'step': 138000}
{'epoch': 47, 'train_loss': 0.004151657023389513, 'self': '0.00000', 'value': '0.00415', 'val_loss': 0.003894300218175364, 'val_self': '0.00000', 'val_value': '0.00389', 'lr': '0.00026', 'step': 141000}
{'epoch': 48, 'train_loss': 0.004091735318070278, 'self': '0.00000', 'value': '0.00409', 'val_loss': 0.003896908490578873, 'val_self': '0.00000', 'val_value': '0.00390', 'lr': '0.00026', 'step': 144000}
{'epoch': 49, 'train_loss': 0.004052777253634607, 'self': '0.00000', 'value': '0.00405', 'val_loss': 0.0038039929349906743, 'val_self': '0.00000', 'val_value': '0.00380', 'lr': '0.00025', 'step': 147000}
{'epoch': 50, 'train_loss': 0.004003749723390987, 'self': '0.00000', 'value': '0.00400', 'val_loss': 0.0037957228492128616, 'val_self': '0.00000', 'val_value': '0.00380', 'lr': '0.00025', 'step': 150000}
{'epoch': 51, 'train_loss': 0.0039797306500064826, 'self': '0.00000', 'value': '0.00398', 'val_loss': 0.0037538589786577847, 'val_self': '0.00000', 'val_value': '0.00375', 'lr': '0.00025', 'step': 153000}
{'epoch': 52, 'train_loss': 0.003939564521502082, 'self': '0.00000', 'value': '0.00394', 'val_loss': 0.0037039709148630807, 'val_self': '0.00000', 'val_value': '0.00370', 'lr': '0.00024', 'step': 156000}
{'epoch': 53, 'train_loss': 0.0039186540796266245, 'self': '0.00000', 'value': '0.00392', 'val_loss': 0.003710981780953217, 'val_self': '0.00000', 'val_value': '0.00371', 'lr': '0.00024', 'step': 159000}
{'epoch': 54, 'train_loss': 0.0038605577720639606, 'self': '0.00000', 'value': '0.00386', 'val_loss': 0.003632344255895644, 'val_self': '0.00000', 'val_value': '0.00363', 'lr': '0.00024', 'step': 162000}
{'epoch': 55, 'train_loss': 0.003847166651316608, 'self': '0.00000', 'value': '0.00385', 'val_loss': 0.003645807050920443, 'val_self': '0.00000', 'val_value': '0.00365', 'lr': '0.00024', 'step': 165000}
{'epoch': 56, 'train_loss': 0.0038215552433393894, 'self': '0.00000', 'value': '0.00382', 'val_loss': 0.0036059280305902365, 'val_self': '0.00000', 'val_value': '0.00361', 'lr': '0.00023', 'step': 168000}
{'epoch': 57, 'train_loss': 0.0037535016053977114, 'self': '0.00000', 'value': '0.00375', 'val_loss': 0.0036889445375399206, 'val_self': '0.00000', 'val_value': '0.00369', 'lr': '0.00023', 'step': 171000}
{'epoch': 58, 'train_loss': 0.0037327772785599035, 'self': '0.00000', 'value': '0.00373', 'val_loss': 0.0035453657261821153, 'val_self': '0.00000', 'val_value': '0.00355', 'lr': '0.00023', 'step': 174000}
{'epoch': 59, 'train_loss': 0.003721473410570373, 'self': '0.00000', 'value': '0.00372', 'val_loss': 0.0034704100942720096, 'val_self': '0.00000', 'val_value': '0.00347', 'lr': '0.00022', 'step': 177000}
{'epoch': 60, 'train_loss': 0.003680299628758803, 'self': '0.00000', 'value': '0.00368', 'val_loss': 0.003664248774198388, 'val_self': '0.00000', 'val_value': '0.00366', 'lr': '0.00022', 'step': 180000}
{'epoch': 61, 'train_loss': 0.0036628693006932737, 'self': '0.00000', 'value': '0.00366', 'val_loss': 0.003464131117473952, 'val_self': '0.00000', 'val_value': '0.00346', 'lr': '0.00022', 'step': 183000}
{'epoch': 62, 'train_loss': 0.0036390804599504916, 'self': '0.00000', 'value': '0.00364', 'val_loss': 0.003459651220673848, 'val_self': '0.00000', 'val_value': '0.00346', 'lr': '0.00021', 'step': 186000}
{'epoch': 63, 'train_loss': 0.003597822171791146, 'self': '0.00000', 'value': '0.00360', 'val_loss': 0.0034687012604811824, 'val_self': '0.00000', 'val_value': '0.00347', 'lr': '0.00021', 'step': 189000}
{'epoch': 64, 'train_loss': 0.0035820643193243693, 'self': '0.00000', 'value': '0.00358', 'val_loss': 0.0033705326137858154, 'val_self': '0.00000', 'val_value': '0.00337', 'lr': '0.00021', 'step': 192000}
{'epoch': 65, 'train_loss': 0.0035521985116259507, 'self': '0.00000', 'value': '0.00355', 'val_loss': 0.003348306331451463, 'val_self': '0.00000', 'val_value': '0.00335', 'lr': '0.00020', 'step': 195000}
{'epoch': 66, 'train_loss': 0.0035425126013966897, 'self': '0.00000', 'value': '0.00354', 'val_loss': 0.0033567187855340786, 'val_self': '0.00000', 'val_value': '0.00336', 'lr': '0.00020', 'step': 198000}
{'epoch': 67, 'train_loss': 0.003503551319707185, 'self': '0.00000', 'value': '0.00350', 'val_loss': 0.0033445173781937692, 'val_self': '0.00000', 'val_value': '0.00334', 'lr': '0.00020', 'step': 201000}
{'epoch': 68, 'train_loss': 0.0034911282865796238, 'self': '0.00000', 'value': '0.00349', 'val_loss': 0.003327960910878648, 'val_self': '0.00000', 'val_value': '0.00333', 'lr': '0.00020', 'step': 204000}
{'epoch': 69, 'train_loss': 0.0034570482041841994, 'self': '0.00000', 'value': '0.00346', 'val_loss': 0.0032905294057974195, 'val_self': '0.00000', 'val_value': '0.00329', 'lr': '0.00019', 'step': 207000}
{'epoch': 70, 'train_loss': 0.0034406040008955947, 'self': '0.00000', 'value': '0.00344', 'val_loss': 0.0032779063135347343, 'val_self': '0.00000', 'val_value': '0.00328', 'lr': '0.00019', 'step': 210000}
{'epoch': 71, 'train_loss': 0.003422295101064568, 'self': '0.00000', 'value': '0.00342', 'val_loss': 0.003234198916661477, 'val_self': '0.00000', 'val_value': '0.00323', 'lr': '0.00019', 'step': 213000}
{'epoch': 72, 'train_loss': 0.0033849613775964824, 'self': '0.00000', 'value': '0.00338', 'val_loss': 0.003247462464000297, 'val_self': '0.00000', 'val_value': '0.00325', 'lr': '0.00018', 'step': 216000}
{'epoch': 73, 'train_loss': 0.003380201242631301, 'self': '0.00000', 'value': '0.00338', 'val_loss': 0.0032632775575143942, 'val_self': '0.00000', 'val_value': '0.00326', 'lr': '0.00018', 'step': 219000}
{'epoch': 74, 'train_loss': 0.0033601795668558527, 'self': '0.00000', 'value': '0.00336', 'val_loss': 0.003206388785820607, 'val_self': '0.00000', 'val_value': '0.00321', 'lr': '0.00018', 'step': 222000}
{'epoch': 75, 'train_loss': 0.0033391517957206815, 'self': '0.00000', 'value': '0.00334', 'val_loss': 0.003176246472962628, 'val_self': '0.00000', 'val_value': '0.00318', 'lr': '0.00017', 'step': 225000}
{'epoch': 76, 'train_loss': 0.003321284145039196, 'self': '0.00000', 'value': '0.00332', 'val_loss': 0.0031365083585890223, 'val_self': '0.00000', 'val_value': '0.00314', 'lr': '0.00017', 'step': 228000}
{'epoch': 77, 'train_loss': 0.0032864324059337377, 'self': '0.00000', 'value': '0.00329', 'val_loss': 0.0031489348186935742, 'val_self': '0.00000', 'val_value': '0.00315', 'lr': '0.00017', 'step': 231000}
{'epoch': 78, 'train_loss': 0.003281371076203262, 'self': '0.00000', 'value': '0.00328', 'val_loss': 0.003153828064315632, 'val_self': '0.00000', 'val_value': '0.00315', 'lr': '0.00017', 'step': 234000}
{'epoch': 79, 'train_loss': 0.003263226302418237, 'self': '0.00000', 'value': '0.00326', 'val_loss': 0.0031130755550159354, 'val_self': '0.00000', 'val_value': '0.00311', 'lr': '0.00016', 'step': 237000}
{'epoch': 80, 'train_loss': 0.0032423296184279026, 'self': '0.00000', 'value': '0.00324', 'val_loss': 0.003113754999205531, 'val_self': '0.00000', 'val_value': '0.00311', 'lr': '0.00016', 'step': 240000}
{'epoch': 81, 'train_loss': 0.003219531264466544, 'self': '0.00000', 'value': '0.00322', 'val_loss': 0.003050718567196707, 'val_self': '0.00000', 'val_value': '0.00305', 'lr': '0.00016', 'step': 243000}
{'epoch': 82, 'train_loss': 0.0032071812589808055, 'self': '0.00000', 'value': '0.00321', 'val_loss': 0.0030972452158657985, 'val_self': '0.00000', 'val_value': '0.00310', 'lr': '0.00015', 'step': 246000}
{'epoch': 83, 'train_loss': 0.003160879122481371, 'self': '0.00000', 'value': '0.00316', 'val_loss': 0.0030099522674524944, 'val_self': '0.00000', 'val_value': '0.00301', 'lr': '0.00015', 'step': 249000}
