Total number of parameters: 5,468,282
{'epoch': 1, 'train_loss': 0.1175048462835451, 'self': '0.00341', 'value': '0.02797', 'legal': '0.04555', 'avs': '0.04058', 'val_loss': 0.0500473094126973, 'val_self': '0.00006', 'val_value': '0.01739', 'val_legal': '0.00866', 'val_avs': '0.02394', 'lr': '0.00040', 'step': 3000}
{'epoch': 12, 'train_loss': 0.011462477040787539, 'self': '0.00000', 'value': '0.00548', 'legal': '0.00009', 'avs': '0.00590', 'val_loss': 0.010696947816988362, 'val_self': '0.00000', 'val_value': '0.00485', 'val_legal': '0.00007', 'val_avs': '0.00578', 'lr': '0.00036', 'step': 36000}
{'epoch': 13, 'train_loss': 0.010859729232576986, 'self': '0.00000', 'value': '0.00518', 'legal': '0.00007', 'avs': '0.00561', 'val_loss': 0.010575111797003106, 'val_self': '0.00000', 'val_value': '0.00480', 'val_legal': '0.00006', 'val_avs': '0.00571', 'lr': '0.00036', 'step': 39000}
{'epoch': 14, 'train_loss': 0.010561646888963877, 'self': '0.00000', 'value': '0.00504', 'legal': '0.00006', 'avs': '0.00546', 'val_loss': 0.010453580558055738, 'val_self': '0.00000', 'val_value': '0.00481', 'val_legal': '0.00005', 'val_avs': '0.00559', 'lr': '0.00036', 'step': 42000}
{'epoch': 15, 'train_loss': 0.010627527403955658, 'self': '0.00000', 'value': '0.00509', 'legal': '0.00006', 'avs': '0.00548', 'val_loss': 0.010079561093379362, 'val_self': '0.00000', 'val_value': '0.00460', 'val_legal': '0.00005', 'val_avs': '0.00543', 'lr': '0.00036', 'step': 45000}
{'epoch': 16, 'train_loss': 0.009986922653081516, 'self': '0.00000', 'value': '0.00477', 'legal': '0.00005', 'avs': '0.00517', 'val_loss': 0.009691599321353142, 'val_self': '0.00000', 'val_value': '0.00442', 'val_legal': '0.00005', 'val_avs': '0.00523', 'lr': '0.00035', 'step': 48000}
{'epoch': 17, 'train_loss': 0.00987105704161028, 'self': '0.00000', 'value': '0.00472', 'legal': '0.00005', 'avs': '0.00511', 'val_loss': 0.009611035718155077, 'val_self': '0.00000', 'val_value': '0.00438', 'val_legal': '0.00004', 'val_avs': '0.00519', 'lr': '0.00035', 'step': 51000}
{'epoch': 18, 'train_loss': 0.009726684015865128, 'self': '0.00000', 'value': '0.00466', 'legal': '0.00004', 'avs': '0.00502', 'val_loss': 0.009322793528315474, 'val_self': '0.00000', 'val_value': '0.00424', 'val_legal': '0.00004', 'val_avs': '0.00504', 'lr': '0.00035', 'step': 54000}
{'epoch': 19, 'train_loss': 0.009483462418119112, 'self': '0.00000', 'value': '0.00453', 'legal': '0.00004', 'avs': '0.00491', 'val_loss': 0.009290361776947975, 'val_self': '0.00000', 'val_value': '0.00424', 'val_legal': '0.00004', 'val_avs': '0.00501', 'lr': '0.00034', 'step': 57000}
{'epoch': 20, 'train_loss': 0.009418749420748402, 'self': '0.00000', 'value': '0.00451', 'legal': '0.00004', 'avs': '0.00487', 'val_loss': 0.009021236265429342, 'val_self': '0.00000', 'val_value': '0.00411', 'val_legal': '0.00004', 'val_avs': '0.00487', 'lr': '0.00034', 'step': 60000}
{'epoch': 21, 'train_loss': 0.009173786201203862, 'self': '0.00000', 'value': '0.00438', 'legal': '0.00004', 'avs': '0.00476', 'val_loss': 0.008940437347742683, 'val_self': '0.00000', 'val_value': '0.00409', 'val_legal': '0.00003', 'val_avs': '0.00482', 'lr': '0.00034', 'step': 63000}
{'epoch': 22, 'train_loss': 0.00902725939018031, 'self': '0.00000', 'value': '0.00432', 'legal': '0.00003', 'avs': '0.00468', 'val_loss': 0.009123950664213568, 'val_self': '0.00000', 'val_value': '0.00417', 'val_legal': '0.00005', 'val_avs': '0.00490', 'lr': '0.00033', 'step': 66000}
{'epoch': 23, 'train_loss': 0.00888536889742439, 'self': '0.00000', 'value': '0.00424', 'legal': '0.00003', 'avs': '0.00461', 'val_loss': 0.00872911059595339, 'val_self': '0.00000', 'val_value': '0.00399', 'val_legal': '0.00003', 'val_avs': '0.00471', 'lr': '0.00033', 'step': 69000}
{'epoch': 24, 'train_loss': 0.008765216028162588, 'self': '0.00000', 'value': '0.00419', 'legal': '0.00003', 'avs': '0.00455', 'val_loss': 0.008525635389664561, 'val_self': '0.00000', 'val_value': '0.00390', 'val_legal': '0.00003', 'val_avs': '0.00460', 'lr': '0.00033', 'step': 72000}
{'epoch': 25, 'train_loss': 0.008657903544449558, 'self': '0.00000', 'value': '0.00414', 'legal': '0.00003', 'avs': '0.00449', 'val_loss': 0.008363129761924997, 'val_self': '0.00000', 'val_value': '0.00382', 'val_legal': '0.00003', 'val_avs': '0.00452', 'lr': '0.00032', 'step': 75000}
{'epoch': 26, 'train_loss': 0.008526488707090418, 'self': '0.00000', 'value': '0.00407', 'legal': '0.00003', 'avs': '0.00443', 'val_loss': 0.008274533851721064, 'val_self': '0.00000', 'val_value': '0.00379', 'val_legal': '0.00003', 'val_avs': '0.00446', 'lr': '0.00032', 'step': 78000}
{'epoch': 27, 'train_loss': 0.008428449677148214, 'self': '0.00000', 'value': '0.00402', 'legal': '0.00003', 'avs': '0.00438', 'val_loss': 0.00820238983113563, 'val_self': '0.00000', 'val_value': '0.00373', 'val_legal': '0.00003', 'val_avs': '0.00444', 'lr': '0.00032', 'step': 81000}
{'epoch': 28, 'train_loss': 0.008481006872840226, 'self': '0.00000', 'value': '0.00406', 'legal': '0.00003', 'avs': '0.00439', 'val_loss': 0.008147700469307297, 'val_self': '0.00000', 'val_value': '0.00373', 'val_legal': '0.00003', 'val_avs': '0.00439', 'lr': '0.00032', 'step': 84000}
{'epoch': 29, 'train_loss': 0.008235310454542438, 'self': '0.00000', 'value': '0.00393', 'legal': '0.00003', 'avs': '0.00428', 'val_loss': 0.008148474962313156, 'val_self': '0.00000', 'val_value': '0.00371', 'val_legal': '0.00002', 'val_avs': '0.00441', 'lr': '0.00031', 'step': 87000}
{'epoch': 30, 'train_loss': 0.008175449239090086, 'self': '0.00000', 'value': '0.00390', 'legal': '0.00002', 'avs': '0.00425', 'val_loss': 0.008121359222148712, 'val_self': '0.00000', 'val_value': '0.00369', 'val_legal': '0.00003', 'val_avs': '0.00441', 'lr': '0.00031', 'step': 90000}
{'epoch': 31, 'train_loss': 0.008234306689662237, 'self': '0.00000', 'value': '0.00394', 'legal': '0.00002', 'avs': '0.00427', 'val_loss': 0.008063632839351709, 'val_self': '0.00000', 'val_value': '0.00368', 'val_legal': '0.00002', 'val_avs': '0.00437', 'lr': '0.00031', 'step': 93000}
{'epoch': 32, 'train_loss': 0.007985762436253329, 'self': '0.00000', 'value': '0.00381', 'legal': '0.00002', 'avs': '0.00416', 'val_loss': 0.007978121488599381, 'val_self': '0.00000', 'val_value': '0.00362', 'val_legal': '0.00004', 'val_avs': '0.00432', 'lr': '0.00030', 'step': 96000}
{'epoch': 33, 'train_loss': 0.007933741361368447, 'self': '0.00000', 'value': '0.00378', 'legal': '0.00002', 'avs': '0.00413', 'val_loss': 0.00801074145586978, 'val_self': '0.00000', 'val_value': '0.00366', 'val_legal': '0.00003', 'val_avs': '0.00432', 'lr': '0.00030', 'step': 99000}
{'epoch': 34, 'train_loss': 0.00787293352962782, 'self': '0.00000', 'value': '0.00375', 'legal': '0.00002', 'avs': '0.00410', 'val_loss': 0.007619162200812678, 'val_self': '0.00000', 'val_value': '0.00346', 'val_legal': '0.00002', 'val_avs': '0.00413', 'lr': '0.00030', 'step': 102000}
{'epoch': 35, 'train_loss': 0.007816866026104739, 'self': '0.00000', 'value': '0.00372', 'legal': '0.00002', 'avs': '0.00407', 'val_loss': 0.0076078621338533815, 'val_self': '0.00000', 'val_value': '0.00345', 'val_legal': '0.00002', 'val_avs': '0.00414', 'lr': '0.00030', 'step': 105000}
{'epoch': 36, 'train_loss': 0.007747075361510118, 'self': '0.00000', 'value': '0.00369', 'legal': '0.00002', 'avs': '0.00404', 'val_loss': 0.007576381330584466, 'val_self': '0.00000', 'val_value': '0.00346', 'val_legal': '0.00002', 'val_avs': '0.00409', 'lr': '0.00029', 'step': 108000}
{'epoch': 37, 'train_loss': 0.007680253385566175, 'self': '0.00000', 'value': '0.00366', 'legal': '0.00002', 'avs': '0.00400', 'val_loss': 0.007526679422523155, 'val_self': '0.00000', 'val_value': '0.00343', 'val_legal': '0.00002', 'val_avs': '0.00408', 'lr': '0.00029', 'step': 111000}
{'epoch': 38, 'train_loss': 0.007623761267866939, 'self': '0.00000', 'value': '0.00363', 'legal': '0.00002', 'avs': '0.00397', 'val_loss': 0.007517260434411344, 'val_self': '0.00000', 'val_value': '0.00343', 'val_legal': '0.00002', 'val_avs': '0.00407', 'lr': '0.00029', 'step': 114000}
{'epoch': 39, 'train_loss': 0.00757027187757194, 'self': '0.00000', 'value': '0.00360', 'legal': '0.00002', 'avs': '0.00395', 'val_loss': 0.007400065768303991, 'val_self': '0.00000', 'val_value': '0.00337', 'val_legal': '0.00002', 'val_avs': '0.00401', 'lr': '0.00028', 'step': 117000}
{'epoch': 40, 'train_loss': 0.007501007797196507, 'self': '0.00000', 'value': '0.00357', 'legal': '0.00002', 'avs': '0.00391', 'val_loss': 0.007397488010551048, 'val_self': '0.00000', 'val_value': '0.00338', 'val_legal': '0.00002', 'val_avs': '0.00400', 'lr': '0.00028', 'step': 120000}
{'epoch': 41, 'train_loss': 0.007452385523201277, 'self': '0.00000', 'value': '0.00354', 'legal': '0.00002', 'avs': '0.00389', 'val_loss': 0.007408139785392912, 'val_self': '0.00000', 'val_value': '0.00340', 'val_legal': '0.00002', 'val_avs': '0.00399', 'lr': '0.00028', 'step': 123000}
{'epoch': 42, 'train_loss': 0.0073993713919383785, 'self': '0.00000', 'value': '0.00351', 'legal': '0.00002', 'avs': '0.00387', 'val_loss': 0.007260990143967335, 'val_self': '0.00000', 'val_value': '0.00330', 'val_legal': '0.00002', 'val_avs': '0.00395', 'lr': '0.00027', 'step': 126000}
{'epoch': 43, 'train_loss': 0.007335254106981059, 'self': '0.00000', 'value': '0.00348', 'legal': '0.00002', 'avs': '0.00383', 'val_loss': 0.0072516734562966916, 'val_self': '0.00000', 'val_value': '0.00330', 'val_legal': '0.00002', 'val_avs': '0.00394', 'lr': '0.00027', 'step': 129000}
{'epoch': 44, 'train_loss': 0.007306146921124309, 'self': '0.00000', 'value': '0.00347', 'legal': '0.00002', 'avs': '0.00382', 'val_loss': 0.007161476566326484, 'val_self': '0.00000', 'val_value': '0.00326', 'val_legal': '0.00002', 'val_avs': '0.00388', 'lr': '0.00027', 'step': 132000}
{'epoch': 45, 'train_loss': 0.007260244025538365, 'self': '0.00000', 'value': '0.00345', 'legal': '0.00002', 'avs': '0.00379', 'val_loss': 0.007077330499162256, 'val_self': '0.00000', 'val_value': '0.00320', 'val_legal': '0.00002', 'val_avs': '0.00386', 'lr': '0.00027', 'step': 135000}
{'epoch': 46, 'train_loss': 0.007225044854916632, 'self': '0.00000', 'value': '0.00343', 'legal': '0.00001', 'avs': '0.00378', 'val_loss': 0.007004164165977511, 'val_self': '0.00000', 'val_value': '0.00317', 'val_legal': '0.00001', 'val_avs': '0.00382', 'lr': '0.00026', 'step': 138000}
{'epoch': 47, 'train_loss': 0.0071516712866723535, 'self': '0.00000', 'value': '0.00340', 'legal': '0.00001', 'avs': '0.00374', 'val_loss': 0.007073347316482333, 'val_self': '0.00000', 'val_value': '0.00323', 'val_legal': '0.00001', 'val_avs': '0.00383', 'lr': '0.00026', 'step': 141000}
{'epoch': 48, 'train_loss': 0.007123122517174731, 'self': '0.00000', 'value': '0.00338', 'legal': '0.00002', 'avs': '0.00373', 'val_loss': 0.007008396625350855, 'val_self': '0.00000', 'val_value': '0.00318', 'val_legal': '0.00002', 'val_avs': '0.00382', 'lr': '0.00026', 'step': 144000}
{'epoch': 49, 'train_loss': 0.007077988773584366, 'self': '0.00000', 'value': '0.00336', 'legal': '0.00001', 'avs': '0.00371', 'val_loss': 0.006932010217646107, 'val_self': '0.00000', 'val_value': '0.00315', 'val_legal': '0.00001', 'val_avs': '0.00377', 'lr': '0.00025', 'step': 147000}
{'epoch': 50, 'train_loss': 0.007029020843406519, 'self': '0.00000', 'value': '0.00333', 'legal': '0.00001', 'avs': '0.00368', 'val_loss': 0.00696809292812908, 'val_self': '0.00000', 'val_value': '0.00316', 'val_legal': '0.00001', 'val_avs': '0.00379', 'lr': '0.00025', 'step': 150000}
{'epoch': 51, 'train_loss': 0.0070273322782789666, 'self': '0.00000', 'value': '0.00334', 'legal': '0.00001', 'avs': '0.00368', 'val_loss': 0.006831863926548022, 'val_self': '0.00000', 'val_value': '0.00310', 'val_legal': '0.00001', 'val_avs': '0.00372', 'lr': '0.00025', 'step': 153000}
{'epoch': 52, 'train_loss': 0.00698008326239263, 'self': '0.00000', 'value': '0.00331', 'legal': '0.00001', 'avs': '0.00365', 'val_loss': 0.00683647712413985, 'val_self': '0.00000', 'val_value': '0.00310', 'val_legal': '0.00001', 'val_avs': '0.00372', 'lr': '0.00024', 'step': 156000}
{'epoch': 53, 'train_loss': 0.006935860802419484, 'self': '0.00000', 'value': '0.00329', 'legal': '0.00001', 'avs': '0.00363', 'val_loss': 0.006854191145737518, 'val_self': '0.00000', 'val_value': '0.00312', 'val_legal': '0.00002', 'val_avs': '0.00372', 'lr': '0.00024', 'step': 159000}
{'epoch': 54, 'train_loss': 0.0068886402022714415, 'self': '0.00000', 'value': '0.00327', 'legal': '0.00001', 'avs': '0.00361', 'val_loss': 0.006781721772954295, 'val_self': '0.00000', 'val_value': '0.00309', 'val_legal': '0.00001', 'val_avs': '0.00368', 'lr': '0.00024', 'step': 162000}
{'epoch': 55, 'train_loss': 0.006883443370927125, 'self': '0.00000', 'value': '0.00326', 'legal': '0.00001', 'avs': '0.00361', 'val_loss': 0.006770433678642892, 'val_self': '0.00000', 'val_value': '0.00307', 'val_legal': '0.00001', 'val_avs': '0.00369', 'lr': '0.00024', 'step': 165000}
{'epoch': 56, 'train_loss': 0.006816733251325786, 'self': '0.00000', 'value': '0.00323', 'legal': '0.00001', 'avs': '0.00358', 'val_loss': 0.00668825777762829, 'val_self': '0.00000', 'val_value': '0.00303', 'val_legal': '0.00001', 'val_avs': '0.00364', 'lr': '0.00023', 'step': 168000}
{'epoch': 57, 'train_loss': 0.006804783094208688, 'self': '0.00000', 'value': '0.00323', 'legal': '0.00001', 'avs': '0.00357', 'val_loss': 0.006730892475060813, 'val_self': '0.00000', 'val_value': '0.00307', 'val_legal': '0.00002', 'val_avs': '0.00364', 'lr': '0.00023', 'step': 171000}
{'epoch': 58, 'train_loss': 0.006747819214593619, 'self': '0.00000', 'value': '0.00319', 'legal': '0.00001', 'avs': '0.00354', 'val_loss': 0.006632209448220178, 'val_self': '0.00000', 'val_value': '0.00301', 'val_legal': '0.00002', 'val_avs': '0.00361', 'lr': '0.00023', 'step': 174000}
{'epoch': 59, 'train_loss': 0.006742830611765385, 'self': '0.00000', 'value': '0.00319', 'legal': '0.00001', 'avs': '0.00354', 'val_loss': 0.006641814099685823, 'val_self': '0.00000', 'val_value': '0.00301', 'val_legal': '0.00001', 'val_avs': '0.00362', 'lr': '0.00022', 'step': 177000}
{'epoch': 60, 'train_loss': 0.006689670367632061, 'self': '0.00000', 'value': '0.00316', 'legal': '0.00001', 'avs': '0.00352', 'val_loss': 0.006685452981371066, 'val_self': '0.00000', 'val_value': '0.00304', 'val_legal': '0.00001', 'val_avs': '0.00363', 'lr': '0.00022', 'step': 180000}
{'epoch': 61, 'train_loss': 0.006665720778827866, 'self': '0.00000', 'value': '0.00315', 'legal': '0.00001', 'avs': '0.00350', 'val_loss': 0.006568355540187694, 'val_self': '0.00000', 'val_value': '0.00298', 'val_legal': '0.00001', 'val_avs': '0.00357', 'lr': '0.00022', 'step': 183000}
{'epoch': 62, 'train_loss': 0.006642855711591741, 'self': '0.00000', 'value': '0.00314', 'legal': '0.00001', 'avs': '0.00349', 'val_loss': 0.0065161030220448, 'val_self': '0.00000', 'val_value': '0.00295', 'val_legal': '0.00001', 'val_avs': '0.00355', 'lr': '0.00021', 'step': 186000}
{'epoch': 63, 'train_loss': 0.006608524505359431, 'self': '0.00000', 'value': '0.00312', 'legal': '0.00001', 'avs': '0.00348', 'val_loss': 0.006507675576626827, 'val_self': '0.00000', 'val_value': '0.00296', 'val_legal': '0.00001', 'val_avs': '0.00354', 'lr': '0.00021', 'step': 189000}
{'epoch': 64, 'train_loss': 0.006576796121429652, 'self': '0.00000', 'value': '0.00311', 'legal': '0.00001', 'avs': '0.00346', 'val_loss': 0.006586521549997699, 'val_self': '0.00000', 'val_value': '0.00299', 'val_legal': '0.00001', 'val_avs': '0.00359', 'lr': '0.00021', 'step': 192000}
{'epoch': 65, 'train_loss': 0.006558885423777004, 'self': '0.00000', 'value': '0.00310', 'legal': '0.00001', 'avs': '0.00345', 'val_loss': 0.006532545289268992, 'val_self': '0.00000', 'val_value': '0.00299', 'val_legal': '0.00001', 'val_avs': '0.00353', 'lr': '0.00020', 'step': 195000}
{'epoch': 66, 'train_loss': 0.006532217462857565, 'self': '0.00000', 'value': '0.00308', 'legal': '0.00001', 'avs': '0.00344', 'val_loss': 0.006441458991965371, 'val_self': '0.00000', 'val_value': '0.00293', 'val_legal': '0.00001', 'val_avs': '0.00350', 'lr': '0.00020', 'step': 198000}
{'epoch': 67, 'train_loss': 0.006506797835075607, 'self': '0.00000', 'value': '0.00308', 'legal': '0.00001', 'avs': '0.00342', 'val_loss': 0.0064150443125027615, 'val_self': '0.00000', 'val_value': '0.00291', 'val_legal': '0.00001', 'val_avs': '0.00350', 'lr': '0.00020', 'step': 201000}
{'epoch': 68, 'train_loss': 0.006488083829016735, 'self': '0.00000', 'value': '0.00306', 'legal': '0.00001', 'avs': '0.00341', 'val_loss': 0.006381386433934152, 'val_self': '0.00000', 'val_value': '0.00288', 'val_legal': '0.00001', 'val_avs': '0.00349', 'lr': '0.00020', 'step': 204000}
{'epoch': 69, 'train_loss': 0.0064443825650960206, 'self': '0.00000', 'value': '0.00304', 'legal': '0.00001', 'avs': '0.00339', 'val_loss': 0.006348993934568812, 'val_self': '0.00000', 'val_value': '0.00289', 'val_legal': '0.00001', 'val_avs': '0.00345', 'lr': '0.00019', 'step': 207000}
{'epoch': 70, 'train_loss': 0.006429251453218361, 'self': '0.00000', 'value': '0.00303', 'legal': '0.00001', 'avs': '0.00339', 'val_loss': 0.006311984142082453, 'val_self': '0.00000', 'val_value': '0.00286', 'val_legal': '0.00001', 'val_avs': '0.00344', 'lr': '0.00019', 'step': 210000}
{'epoch': 71, 'train_loss': 0.006399077997077256, 'self': '0.00000', 'value': '0.00302', 'legal': '0.00001', 'avs': '0.00337', 'val_loss': 0.006312664596318099, 'val_self': '0.00000', 'val_value': '0.00286', 'val_legal': '0.00001', 'val_avs': '0.00345', 'lr': '0.00019', 'step': 213000}
{'epoch': 72, 'train_loss': 0.006370162384118885, 'self': '0.00000', 'value': '0.00300', 'legal': '0.00001', 'avs': '0.00336', 'val_loss': 0.006302236151866248, 'val_self': '0.00000', 'val_value': '0.00285', 'val_legal': '0.00001', 'val_avs': '0.00344', 'lr': '0.00018', 'step': 216000}
{'epoch': 73, 'train_loss': 0.0063671304558714234, 'self': '0.00000', 'value': '0.00300', 'legal': '0.00001', 'avs': '0.00336', 'val_loss': 0.006264206258671694, 'val_self': '0.00000', 'val_value': '0.00283', 'val_legal': '0.00001', 'val_avs': '0.00342', 'lr': '0.00018', 'step': 219000}
{'epoch': 74, 'train_loss': 0.00632910705373312, 'self': '0.00000', 'value': '0.00298', 'legal': '0.00001', 'avs': '0.00334', 'val_loss': 0.0062548149067939065, 'val_self': '0.00000', 'val_value': '0.00283', 'val_legal': '0.00001', 'val_avs': '0.00342', 'lr': '0.00018', 'step': 222000}
{'epoch': 75, 'train_loss': 0.006306728554579119, 'self': '0.00000', 'value': '0.00297', 'legal': '0.00001', 'avs': '0.00333', 'val_loss': 0.006206707082322386, 'val_self': '0.00000', 'val_value': '0.00281', 'val_legal': '0.00001', 'val_avs': '0.00339', 'lr': '0.00017', 'step': 225000}
{'epoch': 76, 'train_loss': 0.006287848749818901, 'self': '0.00000', 'value': '0.00296', 'legal': '0.00001', 'avs': '0.00331', 'val_loss': 0.006173915929183913, 'val_self': '0.00000', 'val_value': '0.00279', 'val_legal': '0.00001', 'val_avs': '0.00338', 'lr': '0.00017', 'step': 228000}
{'epoch': 77, 'train_loss': 0.006245517971304556, 'self': '0.00000', 'value': '0.00293', 'legal': '0.00001', 'avs': '0.00330', 'val_loss': 0.006186844833523462, 'val_self': '0.00000', 'val_value': '0.00280', 'val_legal': '0.00001', 'val_avs': '0.00338', 'lr': '0.00017', 'step': 231000}
{'epoch': 78, 'train_loss': 0.006244565940306832, 'self': '0.00000', 'value': '0.00294', 'legal': '0.00001', 'avs': '0.00329', 'val_loss': 0.006192862076234439, 'val_self': '0.00000', 'val_value': '0.00279', 'val_legal': '0.00001', 'val_avs': '0.00339', 'lr': '0.00017', 'step': 234000}
{'epoch': 79, 'train_loss': 0.0062182871584470075, 'self': '0.00000', 'value': '0.00292', 'legal': '0.00001', 'avs': '0.00329', 'val_loss': 0.0062137573153986676, 'val_self': '0.00000', 'val_value': '0.00281', 'val_legal': '0.00001', 'val_avs': '0.00339', 'lr': '0.00016', 'step': 237000}
{'epoch': 80, 'train_loss': 0.006197437380130092, 'self': '0.00000', 'value': '0.00291', 'legal': '0.00001', 'avs': '0.00327', 'val_loss': 0.0061395832921424115, 'val_self': '0.00000', 'val_value': '0.00277', 'val_legal': '0.00001', 'val_avs': '0.00336', 'lr': '0.00016', 'step': 240000}
{'epoch': 81, 'train_loss': 0.0061669204348387815, 'self': '0.00000', 'value': '0.00290', 'legal': '0.00001', 'avs': '0.00326', 'val_loss': 0.0060869244368151445, 'val_self': '0.00000', 'val_value': '0.00275', 'val_legal': '0.00001', 'val_avs': '0.00333', 'lr': '0.00016', 'step': 243000}
{'epoch': 82, 'train_loss': 0.006150453453417868, 'self': '0.00000', 'value': '0.00289', 'legal': '0.00001', 'avs': '0.00325', 'val_loss': 0.0061180611555159215, 'val_self': '0.00000', 'val_value': '0.00277', 'val_legal': '0.00001', 'val_avs': '0.00333', 'lr': '0.00015', 'step': 246000}
{'epoch': 83, 'train_loss': 0.006096603307873011, 'self': '0.00000', 'value': '0.00285', 'legal': '0.00001', 'avs': '0.00323', 'val_loss': 0.006044185945580973, 'val_self': '0.00000', 'val_value': '0.00272', 'val_legal': '0.00001', 'val_avs': '0.00331', 'lr': '0.00015', 'step': 249000}
{'epoch': 84, 'train_loss': 0.006064582684542984, 'self': '0.00000', 'value': '0.00284', 'legal': '0.00001', 'avs': '0.00322', 'val_loss': 0.00601961482774283, 'val_self': '0.00000', 'val_value': '0.00271', 'val_legal': '0.00001', 'val_avs': '0.00330', 'lr': '0.00015', 'step': 252000}
{'epoch': 85, 'train_loss': 0.006047578490339219, 'self': '0.00000', 'value': '0.00283', 'legal': '0.00001', 'avs': '0.00321', 'val_loss': 0.006007581400555238, 'val_self': '0.00000', 'val_value': '0.00270', 'val_legal': '0.00001', 'val_avs': '0.00329', 'lr': '0.00015', 'step': 255000}
{'epoch': 86, 'train_loss': 0.006033318053775777, 'self': '0.00000', 'value': '0.00282', 'legal': '0.00001', 'avs': '0.00320', 'val_loss': 0.006007438925377353, 'val_self': '0.00000', 'val_value': '0.00270', 'val_legal': '0.00001', 'val_avs': '0.00329', 'lr': '0.00014', 'step': 258000}
{'epoch': 87, 'train_loss': 0.006008571212024739, 'self': '0.00000', 'value': '0.00281', 'legal': '0.00001', 'avs': '0.00319', 'val_loss': 0.005961566528908481, 'val_self': '0.00000', 'val_value': '0.00268', 'val_legal': '0.00001', 'val_avs': '0.00327', 'lr': '0.00014', 'step': 261000}
{'epoch': 88, 'train_loss': 0.005985842566005885, 'self': '0.00000', 'value': '0.00279', 'legal': '0.00001', 'avs': '0.00318', 'val_loss': 0.005961215426023195, 'val_self': '0.00000', 'val_value': '0.00268', 'val_legal': '0.00001', 'val_avs': '0.00327', 'lr': '0.00014', 'step': 264000}
{'epoch': 89, 'train_loss': 0.005967771522545566, 'self': '0.00000', 'value': '0.00279', 'legal': '0.00001', 'avs': '0.00317', 'val_loss': 0.0059795799487667375, 'val_self': '0.00000', 'val_value': '0.00269', 'val_legal': '0.00001', 'val_avs': '0.00328', 'lr': '0.00013', 'step': 267000}
